ID,NAME,CITY,ZIP,COUNTY,PUGET_SOUND,STATE,POPULATION,LOCATION,NETWORK,DETAIL,CONTACT,ADDITIONAL_LOCATION_INFO,IMAGE_LINK,Timestamp,exists,lat_lon,type,location_desc,overhead,??,size,shelves,door,contents,photo,observation,ADDRESS,LAT,LON,exists_short
216,The Little Free Pantry,Seattle,98115.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-00-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/omh2pp7v1vider1sutn565480k/1657824112750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vZoZDj0H-9imw98OOZFl12EIsQ3ryfF-hACMrSPEb5eSGImjzM3Om0cwJwGPN2Zv2bhaTtHWG-XqpVZcayGq1ZVZwL-s5zZadKApE8uzBN0mABzoOkrKDJJoEI1bLNv7_vVFwBMiuLp1TLflecIEjSOqmnOWQCL3MiZnwplWTE2lzrMWl4_rP2tgt7xbji3-xg?session=0&fife=s16383,2025/02/07 2:54:47 AM GMT+2,"Yes, it still exists.","47.678537500000004, -122.29032812499999",Non-refrigerated,Private residence (e.g. on someone frontyard),Yes,Outdoor without a cover,"'36 H, '24, '16",3.0,No,"daipers, ramen, single cup pasta, tuna pack, to peach snack packs ",https://drive.google.com/u/1/open?usp=forms_web&id=1NKKVy90mXYntmRUGDuU14YJVZOp4u4VF,magnet doors,6830 35th Ave NE,47.678535,-122.290274,YES
217,The Little Free Pantry,Seattle,98136.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0g-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/tofrm9br3ln8cq7doae27vsdjg/1657668333750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vZKeawWRgVgB8sGCI5bkSM4ysrHLE1q-t6wW_AN3OIXIIISO9F5k56sPgZijOvAxECGGlogW6sK6fEQMtSDgOlEu1HWTyjRDHV7lpf-UL9-r3V_85ORWagkZoH5S5CXcwpv-t0ZudzMSD8GR-pTdA2PReP4eWC_DTNA955fobPynOEmEOdYMGbjcHxWr0n0qpA?session=0&fife=s16383,2025/01/30 12:07:04 AM GMT+2,"Yes, it still exists.","(47.5415398, -122.3902697)",Non-refrigerated,Public property (e.g. park or sidewalk),Yes,Outdoor with a cover,"18 H, 20 W, 14.5 L",1.0,Yes,"2 cans tomatoes, 1 can black beans, 1 can peas soup, three cookie packets.",https://drive.google.com/u/1/open?usp=forms_web&id=1xDrODSzVqPOkOghzSiX5MOtuwkU2nKeV,,6917 Fauntleroy Way SW,47.54165999999999,-122.39018599999999,YES
218,The Little Free Pantry,Seattle,98108.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-10-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/sg8ukn6kv121q1n91clq5mf5eo/1657744728250/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vaH99vJPvwPnBFEe4wWvont40SbmkzPW04MRl5NBvXYKNmjPzoAcBG8eFSrVJ-xgxw2Wm0g5y6Chw9ta84zgrgc8IZm64S-NS3djr7ARsphlYPKcTQGHKf5YYrdKyxWkCt4UP7-z1s9HC4czGGbNPc8ydzzB0T7l9aE_S_iD_RXRqq1SOxdlOijr-FdI0ZV33g?session=0&fife=s16383,,,,,,,,,,,,,,6938 Flora Ave S,47.53999900000001,-122.32130300000001,DONT KNOW
219,The Little Free Pantry,Seattle,98103.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,vickilynnwld@gmail.com,,https://doc-10-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/p80do409hvcsq60lmdbrmediv0/1657824112750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vZoZ7LRJk10YW3r1ZXET169DtokJfYzqXpfO95c7EOnLJmRuc9wBH4QqkzECPdH8jfuq4xyYe-X55yaqPo1XTTjp5XVM0aOZ-PY6RkYh1k2usD2DiTt7sqyDM_n6QlO2ZEUNk8L_9O82F0_ber5RrdAf-j-m02atMiYXSF9OeF4rP_JI5JzTnmjRHgRSx4Ubnw?session=0&fife=s16383,2025/02/25 2:13:56 AM GMT+2,"Yes, it still exists.",,Non-refrigerated,Private residence (e.g. on someone frontyard),No,Outdoor without a cover,"20 H, 16 W, 8 L",2.0,Yes,"Empty, appears out of service",https://drive.google.com/u/1/open?usp=forms_web&id=1wTmZT96YQxWF8WeD3kdHxtBkzf6at-tF,Well kept but appears to no longer be in use,7350 Keen Way N,47.682742,-122.34227599999998,YES
220,The Little Free Pantry,Seattle,98118.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-10-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/4rero1bj797q054ak9m5jbkvgk/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vbJMEXdNxKSQHjGq92ebCPydZHOn80ynRL0uE-lXUwLukS-qxotz6xUB1AXZan608uyuIiStVT02swSd3kn6iIPE49tCJxjdGK1OnLV7pk6AwyMUgefiAdg7d4ONPlsXo9ooj53BlLrHC1SdUTcgvUojL08G_jrYOoZecSuuhy2MR0Pi3lAE1Lweu7TWuhaIPU?session=0&fife=s16383,,,,,,,,,,,,,,7420 Rainier Ave S,47.53535999999999,-122.269867,DONT KNOW
221,The Little Free Pantry,Seattle,98106.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0o-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/n21f11gh68bht1uacivsjhtg08/1657668333750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vaHPdY0OEPobyPfGKFmLtfqnIQ7feH1zxFQyRIBFK6PkgNkJTi0orP0l2Gx0KE1e10uYFL2gGSU5axFnUZEAddjZ4m20gMd9UGKvAJnEopgSPLWem7ELSW6aYGhNY6lDdgcHLserJJNtS4RtWltz10jpM4-LYb9hnYUm1DDRC7anz0CDvq9z7W7q0smcZ6FIKr6?session=0&fife=s16383,2025/02/24 11:20:40 PM GMT+2,"Yes, it still exists.","(47.5353005, -122.3519142)",Non-refrigerated,Public property (e.g. park or sidewalk),Yes,Outdoor with a cover,"13 H, 12 W, 13 L",1.0,Yes,2 small cans of green beans.,https://drive.google.com/u/1/open?usp=forms_web&id=1ani6yV8ToNdX-ewGYhdb9RUE1REORvFy,,7501 13th Ave SW,47.53526600000001,-122.351758,YES
222,The Little Free Pantry,Seattle,98106.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/glv20vl9rjgfoi0fi3njgss6g0/1657668333750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vanuTzPgJ2HBy05LJ7voJ4DYreobyfmvFrlqjQ6couZVwPhZF0okR2ju40qkqmKh5DACD6I7caSGhDa5iGYPkZ8CxmJZGmjJ3F69r8OtuX9vYms8-MqN_1Xvn42JSxLHXlrTCATP98hxvArCGfoemxk9aXoxJ8qwsPTRGGuuxP7QRB230PVEQ_GUrMz-MoypzEz?session=0&fife=s16383,2025/02/24 11:32:56 PM GMT+2,"Yes, it still exists.","(47.5344759, -122.3536128)",Non-refrigerated,Public property (e.g. park or sidewalk),Yes,Outdoor with a cover,"17 H, 15 W,  15 L",1.0,Yes,Books and a bottle of shampoo,https://drive.google.com/u/1/open?usp=forms_web&id=1ONgUya7VDzixSeGxrhJMoiJeAtj3mFDf,,7532 15th Ave SW,47.53448300000001,-122.35385299999999,YES
223,The Little Free Pantry,Seattle,98103.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-00-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/ch0qnvmsg8rcv2ermr6nqdcsok/1657824112750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vYSu_Mgp-155ThX5L9oIqoedhXhq7Q9cSaF9YZ4tki_fsfKF2r6c5EL5ayp-3CGkML6DI9wlyIRydkFtPm55IV6fqexcXpNzcBUMKFP-mHvAv9IU8_LqRalDNYeohtMSsmceF-S-NGh7GDTeLOeHBArYus3gKHQx42WuuUMaRDxaQXMfLfrJeXYh1wRPtDuZ-c?session=0&fife=s16383,2025/02/19 12:32:02 AM GMT+2,"Yes, it still exists.","47.6860375, -122.352515625",Non-refrigerated,Public property (e.g. park or sidewalk),No,Outdoor with a cover,"20H, 19,15D",1.0,Yes,"Bag of sweet potatoes onion, 2 apples, 3 potatoes",https://drive.google.com/u/1/open?usp=forms_web&id=1K1Y1rk1GYiHN_1gnYh_6nV9-KXfnt32_,,7815 Dayton Ave N,47.68586300000001,-122.352588,YES
224,The Little Free Pantry,Seattle,98178.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0s-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/902qf417dlqvhevt2n6bpd1kv0/1657744728250/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vZ1PYwF5Xvgzgc_tS2zo4vq7cl0s30joZO3lY9XZO1GSBncFd9bwb2kfUyZkrxsYLWpXJi7tFKwP5KMdumPSoHxkVK4MDqfVeO_DopuhKYxIOuxHe53VxlIzUNJBb5siTeKMNIX-F7-ce3h8y9EMBEfHR5EcmHW4Q93zSQYZT2qwFB7BB1XZaRLXHIqRQ0pbnk?session=0&fife=s16383,,,,,,,,,,,,,,8029 S 113th St,47.50198299999999,-122.23155700000001,DONT KNOW
225,No.23 - Little Free Pantry - Mini Pantry Movement,Seattle,98106.0,King,Yes,Washington,Urban,Western,Little Free Pantry - Mini Pantry Movement,Shared Pantry,izabella.blue@yahoo.com,,https://doc-0g-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/i6vhp066j0nmd5sfpa3gh7q49s/1657668333750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vbfZWZUtNX_-ueT3tqOFuDgEZDa9s-_kJ-1sEnpTwLzXgfgEKsGceBaul7FOcKZxw2NllyghcEf2cnGVvvA0eeZQBMknLabb9QYSo_nc6QOA8dYF1PIvYvNUh7Ed_k5d-mNiB1rGXK-tPTdQyR9M02BvFhxqV4LDVwnVvLhBsmOuA_5T55eR2i-D-UHBrePWes?session=0&fife=s16383 http://mapping.littlefreepantry.org/media/pantry_images/86b14006a5fb4489883c60aa44a2cb19/705C8CE8-C82A-41C6-840A-65BA548FEF65.jpeg,2025/02/24 11:44:07 PM GMT+2,"Yes, it still exists.","(47.5285487, -122.3581374)",Non-refrigerated,Private residence (e.g. on someone frontyard),Yes,Outdoor with a cover,"17 H, 14 W, 14 L",1.0,Yes,Books and a can of greenbeans,https://drive.google.com/u/1/open?usp=forms_web&id=1hrHFIE7v8Hp5-UX26s-ehkHXmPZS6XVC,,8153 18th Ave SW,47.528504000000005,-122.357812,YES
226,Little Free Pantry Judkins Park,Seattle,98144.0,King,Yes,Washington,Urban,Western,Little Free Pantry - Mini Pantry Movement,Shared Pantry,LittleFreePantryJudkinsPark@gmail.com,,https://doc-08-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/bbehk6be1u87dnp0k879uogid8/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vbhzoTiQnj7qajnb8gc2StBK_cakxIQ8OJAojEZtMTKJi39kyLiSGzYodtToie5rRWhY0KBGUZwuYUmi6AVIdJ9fu6fhmdMTLes_of8nPRFSIeZyQbywW4ykIVjkwJ20joMiQ1Dcld1CEhlf_m8Zj-W-zGvSR0wKTRtQk_x9pLOGhT8oLtBeezcYxNdZZxhp-s5?session=0&fife=s16383 http://mapping.littlefreepantry.org/media/pantry_images/63e5dac39e7f466da22cc1aab3e909ff/fullsizeoutput_d35.jpeg,2025/02/26 11:38:51 PM GMT+2,"No, it does not exist anymore, and there is no other micropantry in the same block",,,,,,,,,,,,824 26th Ave S,47.59476000000001,-122.29904399999998,NO
227,The Cascadian Garden,Seattle,98117.0,King,Yes,Washington,Urban,Western,Little Free Pantry - Mini Pantry Movement,Shared Pantry,thecascadianhome+garden@gmail.com,,https://doc-14-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/oint2g0g7jvak42kebit5rulks/1657824112750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vazrdsODLziONKoHz_xUDGYnJcMyAzgsjzHWTQe0LnvOnGyQW39-D8WWrDT-5C1hLSEQmeC-_rm_K11h0PSYvVqoogQSZfBbcYV3UejK72a2m1vNFXtj2bDwJ1plT23nsxEqIgf2FXhimi1ebLSjtGPTAxZ6RgtIMYJQIxvUHBrvh9gNQmoM2h4B2L9h0YuuZU?session=0&fife=s16383 http://mapping.littlefreepantry.org/media/pantry_images/8a6df4e2329341fe841bb8820cc6c3c6/PXL_20211220_232712508.jpg,2025/01/25 11:40:09 PM GMT+2,"Yes, it still exists.","47.68961250000001, -122.374234375",Non-refrigerated,Private residence (e.g. on someone frontyard),No,Outdoor with a cover,"39 H, 12 W, 14 L",3.0,Yes,"Tomatillos, beans, coffee, tea, dish detergent packs, books",https://drive.google.com/u/1/open?usp=forms_web&id=1WY3Hhe8W6ivtT98axUWYXFr5ufa0zn1_,Books and art too.,8329 14th Ave NW,47.689567999999994,-122.37418800000002,YES
228,The Little Free Pantry,Seattle,98117.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/nn563q29vukv82f28no406uos8/1657824112750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vY3KeKQ31Stg4YAXbOsJklcAR9GeCRxPpMjKTiy7G-cvcnm5SdBYocetiO4O7_cQZdukMhax5FMp38vMIT-orJvFwDKmUM8zTIitAAe0-Tz9hxdYGsWzZyCDBPv_g-DQfzakVD-X4pb8VyFm0n452iwa74lCkHLbWhbywn81xpwuUz0LNSKNOY9eS8yueA7uNs?session=0&fife=s16383,2025/01/25 11:54:42 PM GMT+2,"Yes, it still exists.","47.690012499999995, -122.377828125",Non-refrigerated,Private residence (e.g. on someone frontyard),No,Outdoor with a cover,"28H, 23 W, 12 L",4.0,Yes,"Several cans of food, Bisquick, box of instant Japanese noodles, beans, pasta, 3 bags chips, soaps and other toiletries, candles",https://drive.google.com/u/1/open?usp=forms_web&id=1wU4UzvaGZ0jnmkDJ_mQHOl7YQKJVPeQ2,"Well stocked. "" In loving memory of Stella Blue. Your generosity will forever shine in our hearts""",8344 16th Ave NW,47.69005099999999,-122.37782700000001,YES
229,The Little Free Pantry,Seattle,98118.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0c-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/chk8p3alutpsko1poplhrkkdss/1657744728250/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vYQLGvtN5G3eVopSM_oronDAHZ5Nayr0En7UmTLap1L6y3bCgxxZBJUwuMH8meE_8B6BVngIMuycDKgO9uGDXt9v4O3LrX5hqpBWEEEzej-XHncLW54_GtT-DfWPDuEkGPmOX9OFIoD2AUfGAzR1YNEnItfQX-wPH_Xyx4WOUYvynx4E7Wd6GjybLvyYSpDmyvj?session=0&fife=s16383,,,,,,,,,,,,,,8434 Renton Ave S,47.526866000000005,-122.27708800000002,DONT KNOW
230,The Little Free Pantry,Seattle,98106.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0g-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/g4i8rs6jsnjgbue6755b16mq7c/1657668333750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vZtLSgd5uB1dxuyEK_QyP6oD3P5zOo03q3wIvAvc41hRlfboBAS76d4lNH4Wuuoeo0Ehz6sApF_-7It19LKzNT1KW5JzZCoArLNDwDgwT5kmlFuRHnATaPGOH8Djiwh5WlJ2oWc5TqYTyoySRDvMx0lwACc6KRNt1zg-Q2lU6g1jHGqY_wYOukqAYlB0vifhcZi?session=0&fife=s16383,2025/02/24 11:52:35 PM GMT+2,"Yes, it still exists.","(47.5235742, -122.3567974)",Non-refrigerated,Non-profit organization (e.g. by a church of food bank),Yes,Outdoor with a cover,"17 H, 15 W, 13 L",1.0,Yes,Empty,https://drive.google.com/u/1/open?usp=forms_web&id=11uTaX7FDO3F4PXL4S7e8QNUCP9srRUrY,,8837 17th Ave SW,47.523576,-122.356526,YES
231,The Little Free Pantry,Seattle,98126.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-0g-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/476cgt0nbb612mhuleh34m458o/1657668333750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vZlnRCZ4z1pX-vnztcOEd9R1sII049nK8LLKvsyN6BuY4nHJFGRQA2o7kKSNDZa7J0pfkHHo82TZ7EKre8vI0WXZbBnmOxWNMp157gt_zX-ADSg_tc29AuSpTntSHMaYeiP-iU0jt96TC4dlSm1wFsKSOAKdi0yRGWftoFQMDFteP4TulILcG9ko54y5ohse6uR?session=0&fife=s16383,2025/02/13 12:37:56 AM GMT+2,"Yes, it still exists.","(47.5231989, -122.3736982)",Non-refrigerated,Private residence (e.g. on someone frontyard),Yes,Outdoor with a cover,"17 H, 15 W, 14 L",1.0,Yes,"1 can green beans, 1 carton dried potatoes,1 pouch lentils, 1 pouch quinoa, 1 pouch rice, one packet sesame seeds.",https://drive.google.com/u/1/open?usp=forms_web&id=1WZQrl_8EXQY3c1CcQ3IMs0LkT3prrrWP,,8850 32nd Ave SW,47.523196000000006,-122.373914,YES
232,The Little Free Pantry,Seattle,98103.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,nicolejdekay@gmail.com,,https://doc-0g-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/37gm509eq6ngan1l8u8d0ff3lc/1657824112750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vYvsL0Y2cgdWDmu2bn6IfU9ibCmWRrV8XtftWZF-6RCjTsG1CMI1UmlwxDwIEhjo6LLfxcQ8hjXSowF2gqSfhM4GNfDs2F28mMlzHr0h5zkJQ8qQLL0WD6NSZdGqaQMnbhJdTQ2AF9iikQgMnNFjqmf-DMeIKxhtD3_XG7cYkNXYYAxGYCuF_eB67eoubbtqb8?session=0&fife=s16383,2025/02/21 9:37:25 AM GMT+2,"Yes, it still exists.","47.6944375, -122.3501875",Both fridge and non-refrigerated space,Private residence (e.g. on someone frontyard),Yes,Indoor,"Approximately 10’ tall, 5’ wide, 6’ deep",2.0,No,"Several loaves of bread, boxes of lettuce, assorted can goods",https://drive.google.com/u/1/open?usp=forms_web&id=1SlgrU9rKBmOv-OMnhqaDDFq5pzcs3bjC,"This is a 3 sided shed with a fridge inside, 2x4 shelves along two sides, and a cabinet (4shelves inside), a metal rack with 3 shelves. ",9005 Fremont Ave N,47.694427999999995,-122.350066,YES
233,The Little Free Pantry,Seattle,98106.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-10-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/2eo7s7h6svuch8td346hf14htk/1657668333750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vakmrwCdUXHvZSETe-sM2NA5zfkUcVSAFqdIRJ7nYHwsrenuXCnDEsK2R4u1qizF02TFMOQUwDCrkD51xg1GsiJYIbAfN5Dkf-FVh_ST5Gy1l6oobpiw9b1E8FSES3i948wf4ojXZEfYDasNK9N4tqizRyE5_aYZrmvOViPrHOioOsZz0MDRM_eWXIhU5mDcTFR?session=0&fife=s16383,2025/02/25 12:05:48 AM GMT+2,"Yes, it still exists.","(47.5219619, -122.3460450)",Non-refrigerated,Public property (e.g. park or sidewalk),Yes,Outdoor with a cover,"14 H, 14 W, 14 H",1.0,Yes,"1 can soup, 1 can beans",https://drive.google.com/u/1/open?usp=forms_web&id=1RY8t1cam49C-p0HTWxvYQuJSn72-5gX9,,9027 Henderson Pl SW,47.521956,-122.34606700000002,YES
234,The Little Free Pantry,Seattle,98136.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-14-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/j2o6kalqljdjjfcmo4addracrk/1657668333750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vbjAcn1GP8VRwJAl8YcQCzvGfirXs9m7Sj50fclC0NWIsB8jdsXuacGREqkxfpj7nIb-rxh0JkOfnNqtvxAJd86G_5Gg4FfgVGjgmmp3E31fq2K-qw-KcVN0W10AY8_Lk05JKQ8IqgUOFPVcM8GdWf_TevxEO8M97UQjs2AqrhcvjEOlw8oMFRG1kjII4jp5Ew?session=0&fife=s16383,,,,,,,,,,,,,,9131 California Ave SW,47.521887,-122.38755499999999,DONT KNOW
235,103rd Nummies for Neighbors,Seattle,98133.0,King,Yes,Washington,Urban,Western,Little Free Pantry - Mini Pantry Movement,Shared Pantry,amaramonillas@yahoo.com,,https://doc-0o-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/bvkt1lp7mraolgsh2psq3onpp4/1657824112750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vadn6PpNEGqSWv5mZ2AwYCHmHUBn2lfote0vif61TfSnj0fTnKGYcuex6uEbUxPOpJG_BmuijA6vrl3AHSeKbVFi35lWo46c06D6RH_fGDjbDoHAZOjO0K64mJmRW5AZWST-xb-IrulFxG6APG7Iu4B3-0EBLanV8YKgJoaDoWaOgnKeYnR9otWKTyB6rTqgWo?session=0&fife=s16383,2025/01/31 3:02:08 AM GMT+2,"Yes, it still exists.","47.703612500000006, -122.346546875",Non-refrigerated,Private residence (e.g. on someone frontyard);On the fence,Under a tree ,Outdoor with a cover,"40height ,24 width,15depth",3.0,Yes,"8 cans string beans, 1 banana, 3 tampons, ",https://drive.google.com/u/1/open?usp=forms_web&id=1IYKGPrmX90r9mS2zr69tSyIrqlJ7w6bA,,915 N 103rd St,47.703598,-122.346756,YES
236,The Little Free Pantry,Seattle,98102.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-14-4o-mymaps.googleusercontent.com/untrusted/hostedimage/dkvs9rd9gvpef00k50u0q83mco/s8h8g9sa8l9gv2l5o912v2fc5c/1657746372750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AFzc1vZWw2Jb0yOgvwEg94gKQrm3thwy3-5MBG38r0exZh6IV5jst-kGukqLpfC24GYzUGsbpCiQ42ypuzRhZ9QneSrd_qbaAPl2Sk1Vx_RwTjkAPZEUDMIAXtw4_9eOAh8lsRrQxn6ISLZ9OPs4j5NeXhRf8dNKE6UN1r8t20nA8cnSw6ravCyJnmJMxnEYsVjUUR4?session=0&fife=s16383,2025/01/29 3:17:31 AM GMT+2,"Yes, it still exists.","(47.6278233, -122.3213780)",Non-refrigerated,Public property (e.g. park or sidewalk),No,Outdoor without a cover,"18 h, 18 w, 12l",1.0,Loose door,"2 bags of chips, bag of nuts, apple",https://drive.google.com/u/1/open?usp=forms_web&id=1oaDiVEAI0xOQW4F-250yhQQFJowun9os,,925 Broadway E,47.62765799999998,-122.321341,YES
237,The Little Free Pantry,Seattle,98118.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,,,,,,,,,,,,,,,9264 57th Ave S,47.51972399999998,-122.26148200000002,DONT KNOW
238,The Little Free Pantry,Seattle,98126.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,https://doc-04-4o-mymaps.googleusercontent.com/untrusted/hostedimage/hhdb5kbpa7oj96mjit7agv4qug/ie6kqjs3vpq3ipc4ici56fibmk/1657668333750/BE36q7KSkKfiOTcTr861PT6LU2GXLiZL/17436084610348673502/5AIsG_vaRlgDfo0CSVjRECa0I125TeOd65FiHAbfCG9-hyBO--GNgaVV8qOS_ggcnOvnOSiMi5xzDiqSY2JOkdDN8e2hB25j6mlagjFVsU3-eg_fljYftCn8v-jZ_F72k0Hse1GdkSoo5ngrs422CpBM1HEP0QrNfAre6cXfXy2gdersSJKnudfO1m8SN02N8A_-9aiet?session=0&fife=s16383,2025/02/13 12:47:21 AM GMT+2,"Yes, it still exists.","(47.5186107, -122.3751835)",Non-refrigerated,Public property (e.g. park or sidewalk),Yes,Outdoor with a cover,"13 H, 20 W, 13 L",1.0,Yes,Empty ,https://drive.google.com/u/1/open?usp=forms_web&id=1dvXQ4lglUZpup-yp59kz4c2AQoJHVw9q,,9422 34th Ave SW,47.518587000000004,-122.375459,YES
239,The Little Free Pantry,Seattle,98106.0,King,Yes,Washington,Urban,Western,The Little Free Pantry network,Shared Pantry,https://www.thelittlefreepantries.org/find-a-pantry,,,2025/02/25 12:23:05 AM GMT+2,"No, it does not exist anymore, and there is no other micropantry in the same block",,,,,,,,,,,,9456 21st Ave SW,47.51759899999999,-122.36053099999998,NO
